baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	groups	transporter	p_total_adj
116.878884058239	0.909251104888973	0.740392289267302	1.22806668582242	0.219421935650825	0.48788675326237	summer vs fall	T154	0.392011485554268
135.606893897213	-0.0821855834118202	0.319892401551272	-0.256916335034133	0.797243360205733	0.833481694760539	summer vs fall	T109	0.846684808900662
632.204819417866	-0.804060999691505	0.394161632188851	-2.03992711118636	0.0413575860105252	0.317074826080693	summer vs fall	T3	0.120552963477488
190.412062135036	-0.251229277503525	0.607604687124686	-0.4134748839618	0.679258720191469	0.822260556021252	summer vs fall	T317	0.769137451169236
305.621794417308	0.579705396743226	0.63134182723559	0.918211611737398	0.358508090686499	0.601768431962173	summer vs fall	T16	0.545728982489449
150.638522901957	0.777521566209508	0.297734957715973	2.61145541045681	0.00901577441407571	0.103681405761871	winter vs fall	T37	0.0494064437891349
671.824579654242	0.42053351416682	0.21876176093024	1.9223355689705	0.0545635471393214	0.152603626151192	winter vs fall	T7	0.152555223634429
455.773160495067	-0.921667545343868	0.473740944783717	-1.94550957752796	0.0517136781414543	0.152603626151192	winter vs fall	T71	0.147599456362068
253.568534174183	0.325349571844887	0.402017463204952	0.809292136841879	0.418347128074976	0.56599905563085	winter vs fall	T56	0.591396039700949
331.641009187342	0.36060814793502	0.902061097450727	0.399760225725417	0.689333128658405	0.754983902816348	winter vs fall	T18	0.774087201854111
620.014173709421	0.358128429050241	0.22142961351673	1.61734658414686	0.105803489011494	0.209920557731515	winter vs fall	T5	0.237624229419257
130.612987518366	-0.235493403234278	0.376148271652453	-0.626065360342438	0.531272071601967	0.610962882342262	winter vs fall	T67	0.693183560090186
435.648440298718	1.48876722962665	0.550157665230445	2.70607377432985	0.00680839188838591	0.103681405761871	winter vs fall	T40	0.0466374844354435
290.048975385443	0.612743142401011	0.32542590772911	1.88289600750248	0.0597144624069881	0.152603626151192	winter vs fall	T388	0.160409438230537
472.454936046212	0.755635905572477	0.341265280141555	2.21421852600723	0.026813750052776	0.12334325024277	winter vs fall	T761	0.0988520926274853
109.256910051391	-0.0418015017374351	0.532659292627066	-0.0784769970524139	0.93744862747444	0.93744862747444	winter vs fall	T12	0.946033699110651
204.491529764054	0.190537545169739	0.258618442075875	0.736751577499016	0.461273434973031	0.589404944687762	winter vs fall	T35	0.631944605913052
258.134714496938	-0.420810860672682	0.262951349195356	-1.60033733221139	0.109523769251225	0.209920557731515	winter vs fall	T27	0.242012199797063
307.276554872918	-0.307369197807209	0.310756780970391	-0.989098924398033	0.322614743830896	0.463758694256914	winter vs fall	T724	0.508025516147503
132.143540124625	-0.0676524417027527	0.26170725730248	-0.258504263122365	0.79601775921612	0.832200384635035	winter vs fall	T60	0.846684808900662
3704.78501930168	-1.58054927503385	0.675768917590342	-2.33889016480631	0.0193411186414937	0.12334325024277	winter vs fall	T1059	0.0871388431786177
666.903666402197	-0.845336632364606	0.40922424316609	-2.06570516405479	0.0388563273959799	0.148949255017923	winter vs fall	T59	0.118295930072205
943.91857008993	-0.935357861047812	0.521283740854353	-1.79433538348005	0.0727596537034536	0.167347203517943	winter vs fall	T133	0.180810115368066
65.5768531436497	-1.47669342629702	1.26253776184299	-1.16962317558044	0.242152646625086	0.386296107677183	winter vs fall	T154	0.419935602375149
179.342922356329	0.258496333002816	0.388550846616445	0.665283154711508	0.505869402844491	0.610962882342262	winter vs fall	T109	0.67285541931743
847.27536041494	-0.633583815269574	0.461134887869271	-1.37396634246679	0.169452131676313	0.299799925273477	winter vs fall	T3	0.351741546055378
174.227837911718	-1.72664067576664	0.757478898008514	-2.27945713115724	0.0226399055098984	0.12334325024277	winter vs fall	T317	0.0939899107532145
208.471517808518	-1.3049137193815	1.13899740573876	-1.14566873709	0.251932244137294	0.386296107677183	winter vs fall	T16	0.420160200295095
92.8330361077539	0.668483874317145	0.375671670422059	1.77943647857747	0.0751682303702584	0.144072441542995	summer vs spring	T37	0.180810115368066
741.184024114783	-1.06470063325071	0.331060239646084	-3.21603293222077	0.0012997591590423	0.0064031440847926	summer vs spring	T7	0.0151748843427847
497.62193233005	-0.136117593832704	0.281821642351228	-0.482991982791242	0.629101428760526	0.723466643074605	summer vs spring	T71	0.746321670296698
549.992301639087	-1.2912140708453	0.430225675946758	-3.00124828208787	0.0026887523635385	0.0103068840602309	summer vs spring	T56	0.024557271586985
307.12487211032	-2.20753679669657	0.653054609781642	-3.38032495848194	0.000724001748483822	0.00555068007170931	summer vs spring	T18	0.0123985299427855
576.887712223227	0.147345721713678	0.24677684918044	0.597080812900485	0.550453427427281	0.703357157268193	summer vs spring	T5	0.693898761507888
146.128030767934	-0.28870857224379	0.225376078334771	-1.28100805718584	0.2001908360655	0.3069592819671	summer vs spring	T67	0.386283725929204
158.352155585733	0.125979433883625	0.402972730764451	0.312625208273121	0.754565424011011	0.788863852375148	summer vs spring	T40	0.827897905270582
300.06702305676	0.724959625486449	0.329379767104307	2.20098408551267	0.0277371504977656	0.0797443076810761	summer vs spring	T388	0.0988520926274853
312.012441332901	0.463639928904944	0.357449533062051	1.29707800967937	0.194604346981877	0.3069592819671	summer vs spring	T761	0.386283725929204
212.822191246907	0.179617293244472	0.434484452435176	0.413403269640059	0.679311179499836	0.744007482309344	summer vs spring	T12	0.769137451169236
177.523852832184	-0.0594608413514285	0.244992866527597	-0.242704378271074	0.808234415483871	0.808234415483871	summer vs spring	T35	0.851754730163772
233.068639238787	-0.454421468921157	0.316063673649351	-1.43775291755073	0.150504172623387	0.266276613102915	summer vs spring	T27	0.327286851577841
277.225569429802	-0.825336243065122	0.324855036108176	-2.54062936180028	0.0110653151012613	0.0363574639041442	summer vs spring	T724	0.0567384805494859
85.3715384452857	0.449031624493494	0.237396672505539	1.89148238580731	0.058559980112664	0.141550333267484	summer vs spring	T60	0.160409438230537
3554.23851288517	0.192439680551554	0.385417423007358	0.49930197511564	0.617566663909966	0.723466643074605	summer vs spring	T1059	0.74216344697952
604.415649293066	-0.339653465455761	0.33260077719146	-1.02120466561701	0.307157482334284	0.41556600551109	summer vs spring	T59	0.495065589174081
1247.85799827457	1.75815595419072	0.509115716441457	3.45335234684881	0.000553665309881232	0.00555068007170931	summer vs spring	T133	0.0108360210648184
186.648450077438	-0.651438160093264	0.5315010165591	-1.2256574113642	0.220327623267728	0.316720958447358	summer vs spring	T154	0.392011485554268
89.4686140971579	1.45011397289061	0.317997424598025	4.5601437644461	5.111861206039e-06	0.000117572807738897	summer vs spring	T109	0.000353516480686791
415.961532130141	0.578952906631791	0.314158538224913	1.84286860354979	0.0653481973180222	0.141550333267484	summer vs spring	T3	0.168918925142812
115.932053701486	1.55602388311142	0.486819241531568	3.19630727457702	0.00139198784452013	0.0064031440847926	summer vs spring	T317	0.0151748843427847
505.5354734132	-0.896696002814024	0.490799222528663	-1.82701186483981	0.0676979854757533	0.141550333267484	summer vs spring	T16	0.171752296484781
114.250684761386	1.27681931842998	0.486283062482847	2.62567096602304	0.00864783676840171	0.0317087348174729	winter vs spring	T37	0.0493647348862931
988.031169675161	-0.410814951927104	0.444281416216593	-0.924672824322742	0.355136119446311	0.459587919283461	winter vs spring	T7	0.545728982489449
501.69841616879	-0.916576732590114	0.314804659113665	-2.91157295819809	0.00359613913657205	0.0167683153107606	winter vs spring	T71	0.027370614539465
664.254056325548	-1.48658126924347	0.513783890235888	-2.89339797820626	0.00381098075244559	0.0167683153107606	winter vs spring	T56	0.0274791770044761
470.035357477232	-0.4335843058323	0.82229823063918	-0.527283520354009	0.597996716560101	0.657796388216111	winter vs spring	T18	0.731478126506552
640.604979653794	0.236981310381632	0.274736623364738	0.862576337582115	0.388370444915335	0.474674988229853	winter vs spring	T5	0.566029265461711
159.38834342034	-0.524586876180546	0.247470858915045	-2.11979252215968	0.0340235462093872	0.0735200297064096	winter vs spring	T67	0.108400600713629
326.100095281232	2.13458149390223	0.523887800737893	4.07450124033368	4.61130675080618e-05	0.00050724374258868	winter vs spring	T40	0.00126349804972089
290.288424901819	0.498844936607585	0.391901433810294	1.27288367321733	0.203059323648682	0.2978203413514	winter vs spring	T388	0.386376768609297
395.712274829778	1.04167662712247	0.498787075129549	2.08841944601696	0.0367600148532048	0.0735200297064096	winter vs spring	T761	0.114457318974751
187.451784933307	-1.04262406328889	0.605519120060271	-1.72186811076274	0.0850934128594677	0.144004237146791	winter vs spring	T12	0.200996509685294
206.25406738378	0.173873891060976	0.25433449721638	0.683642576858338	0.494200892098854	0.572232611903936	winter vs spring	T35	0.663779629583755
270.366870684838	-0.407652455204541	0.332263019561467	-1.22689685942954	0.219861359115351	0.302309368783607	winter vs spring	T27	0.392011485554268
347.532253206871	-0.435031789730367	0.326205815129391	-1.33361138751561	0.182331248983485	0.286520534116904	winter vs spring	T724	0.372826583742349
95.0494336560157	0.706685512961641	0.295413531270044	2.39219073657004	0.0167481361216326	0.0460573743344898	winter vs spring	T60	0.0791205051263335
3187.36561767162	-1.14686221850232	0.561446576578871	-2.04269162257722	0.0410829746465157	0.0753187868519455	winter vs spring	T1059	0.120552963477488
658.660547257242	-0.688680017843105	0.317667923482761	-2.16792432264719	0.030164444926345	0.0735200297064096	winter vs spring	T59	0.103313223872732
664.092408504615	-0.0735956659923287	0.397494755008355	-0.18514877256879	0.853112347872921	0.893736745390679	winter vs spring	T133	0.885427209534774
184.742063022264	-2.99530030616215	0.939990892815112	-3.18652055999366	0.00143995252887738	0.0105596518784342	winter vs spring	T154	0.0151748843427847
98.2980389787633	1.88600541043773	0.458613405329739	4.11240794211348	3.9155362243465e-05	0.00050724374258868	winter vs spring	T109	0.00126349804972089
456.975556610128	0.789393080421591	0.312559971020731	2.52557318150389	0.0115509721037402	0.0363030551831834	winter vs spring	T3	0.0567384805494859
72.4950411198675	0.0522081801319113	0.62292092566228	0.0838118900507384	0.933205994390194	0.933205994390194	winter vs spring	T317	0.946033699110651
529.819264429713	-2.68912691543779	0.813923160061835	-3.30390760134347	NA	NA	winter vs spring	T16	NA
147.538084952053	0.584281970787349	0.468912378949397	1.24603656678128	0.212750970862074	0.407772694152309	winter vs summer	T37	0.392011485554268
579.702059108544	0.636258286030312	0.295399635910415	2.15388987894104	0.0312488088677039	0.0834550566257326	winter vs summer	T7	0.104416751582328
439.971439737963	-0.823045138832789	0.385269653076998	-2.13628333365851	0.0326563265057215	0.0834550566257326	winter vs summer	T71	0.10652182693533
325.724386672007	-0.337198280917372	0.649628333079866	-0.519063384010248	0.603716541315522	0.728594518254039	winter vs summer	T56	0.731939523541828
193.224308940791	1.79434682214362	0.806545613404595	2.22473074345952	0.0260993191225283	0.0834550566257326	winter vs summer	T18	0.0988520926274853
676.667359976101	0.0235569077361953	0.338305646648787	0.0696320264516631	0.944486545376868	0.946033699110651	winter vs summer	T5	0.946033699110651
134.143591365121	-0.333903819043741	0.350719589555673	-0.952053517930846	0.341069840815025	0.581110276323101	winter vs summer	T67	0.530983729450664
343.700074940421	1.91893396622274	0.648382024365978	2.95957305124117	0.0030806565427164	0.0354275502412386	winter vs summer	T40	0.0263781216470092
396.699534602433	-0.262165434922365	0.373022791453077	-0.702813449819307	0.482172014232801	0.652350372197318	winter vs summer	T388	0.654035306434591
468.949313005619	0.553406184489898	0.38758627456839	1.42782709502849	0.15334163199793	0.320623412359308	winter vs summer	T761	0.328246930995569
204.130327296101	-1.3148335382808	0.497900925520044	-2.64075335250179	0.00827219173627847	0.0475651024836012	winter vs summer	T12	0.0492734899073978
197.770783456837	0.164302647589513	0.344651221873744	0.476721500351163	0.633560450655686	0.728594518254039	winter vs summer	T35	0.746321670296698
205.803060867855	0.0239880894035087	0.354390062585037	0.0676883805051748	0.946033699110651	0.946033699110651	winter vs summer	T27	0.946033699110651
224.247946338891	0.349255962290228	0.396986401706711	0.879768074646178	0.378984962819414	0.581110276323101	winter vs summer	T724	0.558289676411395
113.22188589645	0.191658568157667	0.314251188684303	0.609889715803773	0.54193486551283	0.692472328155282	winter vs summer	T60	0.693879220329511
3245.13628817986	-1.29374128980556	0.390643192789625	-3.31182345855515	0.000926900183242327	0.0213187042145735	winter vs summer	T1059	0.0141094805671332
525.548455384186	-0.375204033448551	0.497510235512613	-0.754163445626313	0.450751084260036	0.647954683623802	winter vs summer	T59	0.623766651955807
1661.44152676108	-1.86648278636603	0.701393608567001	-2.66110606593549	0.00778844183844998	0.0475651024836012	winter vs summer	T133	0.0492734899073978
118.074277034151	-2.37133201123868	1.07756355522685	-2.20064236558136	0.0277613519036643	0.0834550566257326	winter vs summer	T154	0.0988520926274853
163.278952813288	0.369732684210118	0.415701821509213	0.889418003673395	0.373778472729263	0.581110276323101	winter vs summer	T109	0.556604899607708
568.720307972886	0.190100971734812	0.445146259080488	0.427052834561595	0.669340845392746	0.733087592573007	winter vs summer	T3	0.769137451169236
154.63921936013	-1.45359924814623	0.662134318737192	-2.19532382933799	0.0281403767333717	0.0834550566257326	winter vs summer	T317	0.0988520926274853
300.7900461681	-1.8598504100071	1.0021602775456	-1.85584127776654	0.0634761850512621	0.145995225617903	winter vs summer	T16	0.167235333692748
